algorithm,visited_qty,generated_qty,path_size,path,start,target,cost_id,heuristic_id,cost,order
greedy_search,85,47,22,[[18 4][18 5][19 5][19 6][20 6][20 7][21 7][21 8][22 8][22 9][23 9][23 10][24 10][24 11][25 11][25 12][26 12][26 13][27 13][27 14][28 14][29 14]], [29 14], [18 4],1,0,0,"[0 1 2 3]"
a_star,155,37,22,[[18 4][18 5][19 5][19 6][20 6][20 7][21 7][21 8][22 8][22 9][23 9][23 10][24 10][24 11][25 11][25 12][26 12][26 13][27 13][27 14][28 14][29 14]], [29 14], [18 4],1,0,210,"[0 1 2 3]"
greedy_search,85,64,22,[[18 4][18 5][18 6][18 7][18 8][18 9][18 10][18 11][18 12][18 13][18 14][19 14][20 14][21 14][22 14][23 14][24 14][25 14][26 14][27 14][28 14][29 14]], [29 14], [18 4],1,1,0,"[0 1 2 3]"
a_star,132,44,22,[[18 4][18 5][18 6][18 7][18 8][18 9][18 10][18 11][18 12][18 13][18 14][19 14][20 14][21 14][22 14][23 14][24 14][25 14][26 14][27 14][28 14][29 14]], [29 14], [18 4],1,1,210,"[0 1 2 3]"
greedy_search,85,47,22,[[18 4][18 5][19 5][19 6][20 6][20 7][21 7][21 8][22 8][22 9][23 9][23 10][24 10][24 11][25 11][25 12][26 12][26 13][27 13][27 14][28 14][29 14]], [29 14], [18 4],2,0,0,"[0 1 2 3]"
a_star,158,37,22,[[18 4][18 5][19 5][19 6][20 6][20 7][21 7][21 8][22 8][22 9][23 9][23 10][24 10][24 11][25 11][25 12][26 12][26 13][27 13][27 14][28 14][29 14]], [29 14], [18 4],2,0,210,"[0 1 2 3]"
greedy_search,85,64,22,[[18 4][18 5][18 6][18 7][18 8][18 9][18 10][18 11][18 12][18 13][18 14][19 14][20 14][21 14][22 14][23 14][24 14][25 14][26 14][27 14][28 14][29 14]], [29 14], [18 4],2,1,0,"[0 1 2 3]"
a_star,132,44,22,[[18 4][18 5][18 6][18 7][18 8][18 9][18 10][18 11][18 12][18 13][18 14][19 14][20 14][21 14][22 14][23 14][24 14][25 14][26 14][27 14][28 14][29 14]], [29 14], [18 4],2,1,210,"[0 1 2 3]"
greedy_search,85,47,22,[[18 4][18 5][19 5][19 6][20 6][20 7][21 7][21 8][22 8][22 9][23 9][23 10][24 10][24 11][25 11][25 12][26 12][26 13][27 13][27 14][28 14][29 14]], [29 14], [18 4],3,0,0,"[0 1 2 3]"
a_star,162,36,22,[[18 4][18 5][19 5][19 6][20 6][20 7][21 7][21 8][22 8][22 9][23 9][23 10][24 10][24 11][25 11][25 12][26 12][26 13][27 13][27 14][28 14][29 14]], [29 14], [18 4],3,0,210,"[0 1 2 3]"
greedy_search,85,64,22,[[18 4][18 5][18 6][18 7][18 8][18 9][18 10][18 11][18 12][18 13][18 14][19 14][20 14][21 14][22 14][23 14][24 14][25 14][26 14][27 14][28 14][29 14]], [29 14], [18 4],3,1,0,"[0 1 2 3]"
