algorithm,visited_qty,generated_qty,path_size,path,start,target,cost_id,heuristic_id,cost,order
dfs,2915,900,116,[[1 0][2 0][3 0][3 1][3 2][3 3][3 4][3 5][3 6][3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][3 21][3 22][3 23][3 24][3 25][3 26][3 27][3 28][3 29][3 30][4 30][5 30][5 29][5 28][5 27][5 26][5 25][5 24][5 23][5 22][5 21][5 20][5 19][5 18][5 17][5 16][5 15][5 14][6 14][6 13][7 13][7 12][7 11][7 10][7 9][7 8][7 7][7 6][7 5][7 4][7 3][7 2][7 1][7 0][8 0][9 0][9 1][9 2][9 3][9 4][9 5][9 6][9 7][9 8][9 9][9 10][9 11][9 12][9 13][9 14][9 15][9 16][9 17][9 18][9 19][9 20][9 21][9 22][9 23][9 24][9 25][9 26][9 27][9 28][9 29][9 30][8 30][7 30][7 29][7 28][7 27][7 26][7 25][7 24][7 23][7 22][7 21][7 20][7 19][7 18][7 17][7 16][7 15]], [7 15], [1 0],2,-1,1268,"[0 1 2 3]"
dijkstra,3103,829,22,[[1 0][1 1][1 2][1 3][1 4][1 5][1 6][1 7][1 8][1 9][1 10][1 11][1 12][1 13][1 14][1 15][2 15][3 15][4 15][5 15][6 15][7 15]], [7 15], [1 0],3,-1,210,"[0 1 2 3]"
bfs,2307,624,22,[[1 0][1 1][1 2][1 3][1 4][1 5][1 6][1 7][1 8][1 9][1 10][1 11][1 12][1 13][1 14][1 15][2 15][3 15][4 15][5 15][6 15][7 15]], [7 15], [1 0],3,-1,210,"[0 1 2 3]"
dfs,2915,900,116,[[1 0][2 0][3 0][3 1][3 2][3 3][3 4][3 5][3 6][3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][3 21][3 22][3 23][3 24][3 25][3 26][3 27][3 28][3 29][3 30][4 30][5 30][5 29][5 28][5 27][5 26][5 25][5 24][5 23][5 22][5 21][5 20][5 19][5 18][5 17][5 16][5 15][5 14][6 14][6 13][7 13][7 12][7 11][7 10][7 9][7 8][7 7][7 6][7 5][7 4][7 3][7 2][7 1][7 0][8 0][9 0][9 1][9 2][9 3][9 4][9 5][9 6][9 7][9 8][9 9][9 10][9 11][9 12][9 13][9 14][9 15][9 16][9 17][9 18][9 19][9 20][9 21][9 22][9 23][9 24][9 25][9 26][9 27][9 28][9 29][9 30][8 30][7 30][7 29][7 28][7 27][7 26][7 25][7 24][7 23][7 22][7 21][7 20][7 19][7 18][7 17][7 16][7 15]], [7 15], [1 0],3,-1,1138,"[0 1 2 3]"
dijkstra,387,124,8,[[16 29][16 28][16 27][16 26][15 26][14 26][13 26][12 26]], [12 26], [16 29],0,-1,70,"[0 1 2 3]"
bfs,297,98,8,[[16 29][16 28][16 27][16 26][15 26][14 26][13 26][12 26]], [12 26], [16 29],0,-1,70,"[0 1 2 3]"
dfs,264,163,68,[[16 29][16 28][16 27][16 26][16 25][16 24][16 23][16 22][16 21][16 20][16 19][16 18][16 17][16 16][16 15][16 14][16 13][16 12][16 11][16 10][16 9][16 8][16 7][16 6][16 5][16 4][16 3][16 2][16 1][16 0][15 0][14 0][14 1][14 2][14 3][14 4][14 5][14 6][14 7][14 8][14 9][14 10][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20][14 21][14 22][14 23][14 24][14 25][14 26][14 27][14 28][14 29][14 30][13 30][12 30][12 29][12 28][12 27][12 26]], [12 26], [16 29],0,-1,670,"[0 1 2 3]"
dijkstra,570,178,8,[[16 29][16 28][16 27][16 26][15 26][14 26][13 26][12 26]], [12 26], [16 29],1,-1,105,"[0 1 2 3]"
bfs,297,98,8,[[16 29][16 28][16 27][16 26][15 26][14 26][13 26][12 26]], [12 26], [16 29],1,-1,105,"[0 1 2 3]"
dfs,264,163,68,[[16 29][16 28][16 27][16 26][16 25][16 24][16 23][16 22][16 21][16 20][16 19][16 18][16 17][16 16][16 15][16 14][16 13][16 12][16 11][16 10][16 9][16 8][16 7][16 6][16 5][16 4][16 3][16 2][16 1][16 0][15 0][14 0][14 1][14 2][14 3][14 4][14 5][14 6][14 7][14 8][14 9][14 10][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20][14 21][14 22][14 23][14 24][14 25][14 26][14 27][14 28][14 29][14 30][13 30][12 30][12 29][12 28][12 27][12 26]], [12 26], [16 29],1,-1,855,"[0 1 2 3]"
dijkstra,507,165,8,[[16 29][16 28][16 27][16 26][15 26][14 26][13 26][12 26]], [12 26], [16 29],2,-1,83,"[0 1 2 3]"
bfs,297,98,8,[[16 29][16 28][16 27][16 26][15 26][14 26][13 26][12 26]], [12 26], [16 29],2,-1,83,"[0 1 2 3]"
dfs,264,163,68,[[16 29][16 28][16 27][16 26][16 25][16 24][16 23][16 22][16 21][16 20][16 19][16 18][16 17][16 16][16 15][16 14][16 13][16 12][16 11][16 10][16 9][16 8][16 7][16 6][16 5][16 4][16 3][16 2][16 1][16 0][15 0][14 0][14 1][14 2][14 3][14 4][14 5][14 6][14 7][14 8][14 9][14 10][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20][14 21][14 22][14 23][14 24][14 25][14 26][14 27][14 28][14 29][14 30][13 30][12 30][12 29][12 28][12 27][12 26]], [12 26], [16 29],2,-1,758,"[0 1 2 3]"
dijkstra,466,152,8,[[16 29][16 28][16 27][16 26][15 26][14 26][13 26][12 26]], [12 26], [16 29],3,-1,77,"[0 1 2 3]"
bfs,297,98,8,[[16 29][16 28][16 27][16 26][15 26][14 26][13 26][12 26]], [12 26], [16 29],3,-1,77,"[0 1 2 3]"
dfs,264,163,68,[[16 29][16 28][16 27][16 26][16 25][16 24][16 23][16 22][16 21][16 20][16 19][16 18][16 17][16 16][16 15][16 14][16 13][16 12][16 11][16 10][16 9][16 8][16 7][16 6][16 5][16 4][16 3][16 2][16 1][16 0][15 0][14 0][14 1][14 2][14 3][14 4][14 5][14 6][14 7][14 8][14 9][14 10][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20][14 21][14 22][14 23][14 24][14 25][14 26][14 27][14 28][14 29][14 30][13 30][12 30][12 29][12 28][12 27][12 26]], [12 26], [16 29],3,-1,682,"[0 1 2 3]"
dijkstra,3436,896,45,[[1 20][1 19][1 18][1 17][1 16][1 15][1 14][1 13][1 12][1 11][1 10][1 9][1 8][1 7][1 6][1 5][1 4][1 3][1 2][2 2][3 2][4 2][5 2][6 2][7 2][8 2][9 2][10 2][11 2][12 2][13 2][14 2][15 2][16 2][17 2][18 2][19 2][20 2][21 2][22 2][23 2][24 2][25 2][26 2][27 2]], [27 2], [1 20],0,-1,440,"[0 1 2 3]"
bfs,3390,884,45,[[1 20][1 19][1 18][1 17][1 16][1 15][1 14][1 13][1 12][1 11][1 10][1 9][1 8][1 7][1 6][1 5][1 4][1 3][1 2][2 2][3 2][4 2][5 2][6 2][7 2][8 2][9 2][10 2][11 2][12 2][13 2][14 2][15 2][16 2][17 2][18 2][19 2][20 2][21 2][22 2][23 2][24 2][25 2][26 2][27 2]], [27 2], [1 20],0,-1,440,"[0 1 2 3]"
dfs,1836,940,469,[[1 20][1 19][1 18][1 17][1 16][1 15][1 14][1 13][1 12][1 11][1 10][1 9][1 8][1 7][1 6][1 5][1 4][1 3][1 2][1 1][1 0][2 0][3 0][3 1][3 2][3 3][3 4][3 5][3 6][3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][3 21][3 22][3 23][3 24][3 25][3 26][3 27][3 28][3 29][3 30][4 30][5 30][5 29][5 28][5 27][5 26][5 25][5 24][5 23][5 22][5 21][5 20][5 19][5 18][5 17][5 16][5 15][5 14][5 13][5 12][5 11][5 10][5 9][5 8][5 7][5 6][5 5][5 4][5 3][5 2][5 1][5 0][6 0][7 0][7 1][7 2][7 3][7 4][7 5][7 6][7 7][7 8][7 9][7 10][7 11][7 12][7 13][7 14][7 15][7 16][7 17][7 18][7 19][7 20][7 21][7 22][7 23][7 24][7 25][7 26][7 27][7 28][7 29][7 30][8 30][9 30][9 29][9 28][9 27][9 26][9 25][9 24][9 23][9 22][9 21][9 20][9 19][9 18][9 17][9 16][9 15][9 14][9 13][9 12][9 11][9 10][9 9][9 8][9 7][9 6][9 5][9 4][9 3][9 2][9 1][9 0][10 0][11 0][11 1][11 2][11 3][11 4][11 5][11 6][11 7][11 8][11 9][11 10][11 11][11 12][11 13][11 14][11 15][11 16][11 17][11 18][11 19][11 20][11 21][11 22][11 23][11 24][11 25][11 26][11 27][11 28][11 29][11 30][12 30][13 30][13 29][13 28][13 27][13 26][13 25][13 24][13 23][13 22][13 21][13 20][13 19][13 18][13 17][13 16][13 15][13 14][13 13][13 12][13 11][13 10][13 9][13 8][13 7][13 6][13 5][13 4][13 3][13 2][13 1][13 0][14 0][15 0][15 1][15 2][15 3][15 4][15 5][15 6][15 7][15 8][15 9][15 10][15 11][15 12][15 13][15 14][15 15][15 16][15 17][15 18][15 19][15 20][15 21][15 22][15 23][15 24][15 25][15 26][15 27][15 28][15 29][15 30][16 30][17 30][17 29][17 28][17 27][17 26][17 25][17 24][17 23][17 22][17 21][17 20][17 19][17 18][17 17][17 16][17 15][17 14][17 13][17 12][17 11][17 10][17 9][17 8][17 7][17 6][17 5][17 4][17 3][17 2][17 1][17 0][18 0][19 0][19 1][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27][19 28][19 29][19 30][20 30][21 30][21 29][21 28][21 27][21 26][21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][21 17][21 16][21 15][21 14][21 13][21 12][21 11][21 10][21 9][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0][22 0][23 0][23 1][23 2][23 3][23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][23 16][23 17][23 18][23 19][23 20][23 21][23 22][23 23][23 24][23 25][23 26][23 27][23 28][23 29][23 30][24 30][25 30][25 29][25 28][25 27][25 26][25 25][25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][26 1][26 0][27 0][28 0][29 0][29 1][29 2][29 3][29 4][29 5][29 6][29 7][29 8][29 9][29 10][29 11][29 12][29 13][29 14][29 15][29 16][29 17][29 18][29 19][29 20][29 21][29 22][29 23][29 24][29 25][29 26][29 27][29 28][29 29][29 30][28 30][27 30][27 29][27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][27 15][27 14][27 13][27 12][27 11][27 10][27 9][27 8][27 7][27 6][27 5][27 4][27 3][27 2]], [27 2], [1 20],0,-1,4680,"[0 1 2 3]"
dijkstra,3360,880,45,[[1 20][1 19][1 18][1 17][1 16][1 15][1 14][1 13][1 12][1 11][1 10][1 9][1 8][1 7][1 6][1 5][1 4][1 3][1 2][2 2][3 2][4 2][5 2][6 2][7 2][8 2][9 2][10 2][11 2][12 2][13 2][14 2][15 2][16 2][17 2][18 2][19 2][20 2][21 2][22 2][23 2][24 2][25 2][26 2][27 2]], [27 2], [1 20],1,-1,530,"[0 1 2 3]"
bfs,3390,884,45,[[1 20][1 19][1 18][1 17][1 16][1 15][1 14][1 13][1 12][1 11][1 10][1 9][1 8][1 7][1 6][1 5][1 4][1 3][1 2][2 2][3 2][4 2][5 2][6 2][7 2][8 2][9 2][10 2][11 2][12 2][13 2][14 2][15 2][16 2][17 2][18 2][19 2][20 2][21 2][22 2][23 2][24 2][25 2][26 2][27 2]], [27 2], [1 20],1,-1,530,"[0 1 2 3]"
dfs,1836,940,469,[[1 20][1 19][1 18][1 17][1 16][1 15][1 14][1 13][1 12][1 11][1 10][1 9][1 8][1 7][1 6][1 5][1 4][1 3][1 2][1 1][1 0][2 0][3 0][3 1][3 2][3 3][3 4][3 5][3 6][3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][3 21][3 22][3 23][3 24][3 25][3 26][3 27][3 28][3 29][3 30][4 30][5 30][5 29][5 28][5 27][5 26][5 25][5 24][5 23][5 22][5 21][5 20][5 19][5 18][5 17][5 16][5 15][5 14][5 13][5 12][5 11][5 10][5 9][5 8][5 7][5 6][5 5][5 4][5 3][5 2][5 1][5 0][6 0][7 0][7 1][7 2][7 3][7 4][7 5][7 6][7 7][7 8][7 9][7 10][7 11][7 12][7 13][7 14][7 15][7 16][7 17][7 18][7 19][7 20][7 21][7 22][7 23][7 24][7 25][7 26][7 27][7 28][7 29][7 30][8 30][9 30][9 29][9 28][9 27][9 26][9 25][9 24][9 23][9 22][9 21][9 20][9 19][9 18][9 17][9 16][9 15][9 14][9 13][9 12][9 11][9 10][9 9][9 8][9 7][9 6][9 5][9 4][9 3][9 2][9 1][9 0][10 0][11 0][11 1][11 2][11 3][11 4][11 5][11 6][11 7][11 8][11 9][11 10][11 11][11 12][11 13][11 14][11 15][11 16][11 17][11 18][11 19][11 20][11 21][11 22][11 23][11 24][11 25][11 26][11 27][11 28][11 29][11 30][12 30][13 30][13 29][13 28][13 27][13 26][13 25][13 24][13 23][13 22][13 21][13 20][13 19][13 18][13 17][13 16][13 15][13 14][13 13][13 12][13 11][13 10][13 9][13 8][13 7][13 6][13 5][13 4][13 3][13 2][13 1][13 0][14 0][15 0][15 1][15 2][15 3][15 4][15 5][15 6][15 7][15 8][15 9][15 10][15 11][15 12][15 13][15 14][15 15][15 16][15 17][15 18][15 19][15 20][15 21][15 22][15 23][15 24][15 25][15 26][15 27][15 28][15 29][15 30][16 30][17 30][17 29][17 28][17 27][17 26][17 25][17 24][17 23][17 22][17 21][17 20][17 19][17 18][17 17][17 16][17 15][17 14][17 13][17 12][17 11][17 10][17 9][17 8][17 7][17 6][17 5][17 4][17 3][17 2][17 1][17 0][18 0][19 0][19 1][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27][19 28][19 29][19 30][20 30][21 30][21 29][21 28][21 27][21 26][21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][21 17][21 16][21 15][21 14][21 13][21 12][21 11][21 10][21 9][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0][22 0][23 0][23 1][23 2][23 3][23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][23 16][23 17][23 18][23 19][23 20][23 21][23 22][23 23][23 24][23 25][23 26][23 27][23 28][23 29][23 30][24 30][25 30][25 29][25 28][25 27][25 26][25 25][25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][26 1][26 0][27 0][28 0][29 0][29 1][29 2][29 3][29 4][29 5][29 6][29 7][29 8][29 9][29 10][29 11][29 12][29 13][29 14][29 15][29 16][29 17][29 18][29 19][29 20][29 21][29 22][29 23][29 24][29 25][29 26][29 27][29 28][29 29][29 30][28 30][27 30][27 29][27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][27 15][27 14][27 13][27 12][27 11][27 10][27 9][27 8][27 7][27 6][27 5][27 4][27 3][27 2]], [27 2], [1 20],1,-1,5830,"[0 1 2 3]"
dijkstra,4593,1195,45,[[1 20][2 20][2 19][2 18][2 17][3 17][4 17][5 17][5 16][5 15][5 14][6 14][7 14][8 14][8 13][8 12][8 11][9 11][10 11][11 11][12 11][12 10][12 9][13 9][14 9][15 9][16 9][16 8][16 7][17 7][18 7][19 7][20 7][20 6][20 5][21 5][22 5][23 5][24 5][24 4][24 3][24 2][25 2][26 2][27 2]], [27 2], [1 20],2,-1,454,"[0 1 2 3]"
bfs,3390,884,45,[[1 20][1 19][1 18][1 17][1 16][1 15][1 14][1 13][1 12][1 11][1 10][1 9][1 8][1 7][1 6][1 5][1 4][1 3][1 2][2 2][3 2][4 2][5 2][6 2][7 2][8 2][9 2][10 2][11 2][12 2][13 2][14 2][15 2][16 2][17 2][18 2][19 2][20 2][21 2][22 2][23 2][24 2][25 2][26 2][27 2]], [27 2], [1 20],2,-1,485,"[0 1 2 3]"
dfs,1836,940,469,[[1 20][1 19][1 18][1 17][1 16][1 15][1 14][1 13][1 12][1 11][1 10][1 9][1 8][1 7][1 6][1 5][1 4][1 3][1 2][1 1][1 0][2 0][3 0][3 1][3 2][3 3][3 4][3 5][3 6][3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][3 21][3 22][3 23][3 24][3 25][3 26][3 27][3 28][3 29][3 30][4 30][5 30][5 29][5 28][5 27][5 26][5 25][5 24][5 23][5 22][5 21][5 20][5 19][5 18][5 17][5 16][5 15][5 14][5 13][5 12][5 11][5 10][5 9][5 8][5 7][5 6][5 5][5 4][5 3][5 2][5 1][5 0][6 0][7 0][7 1][7 2][7 3][7 4][7 5][7 6][7 7][7 8][7 9][7 10][7 11][7 12][7 13][7 14][7 15][7 16][7 17][7 18][7 19][7 20][7 21][7 22][7 23][7 24][7 25][7 26][7 27][7 28][7 29][7 30][8 30][9 30][9 29][9 28][9 27][9 26][9 25][9 24][9 23][9 22][9 21][9 20][9 19][9 18][9 17][9 16][9 15][9 14][9 13][9 12][9 11][9 10][9 9][9 8][9 7][9 6][9 5][9 4][9 3][9 2][9 1][9 0][10 0][11 0][11 1][11 2][11 3][11 4][11 5][11 6][11 7][11 8][11 9][11 10][11 11][11 12][11 13][11 14][11 15][11 16][11 17][11 18][11 19][11 20][11 21][11 22][11 23][11 24][11 25][11 26][11 27][11 28][11 29][11 30][12 30][13 30][13 29][13 28][13 27][13 26][13 25][13 24][13 23][13 22][13 21][13 20][13 19][13 18][13 17][13 16][13 15][13 14][13 13][13 12][13 11][13 10][13 9][13 8][13 7][13 6][13 5][13 4][13 3][13 2][13 1][13 0][14 0][15 0][15 1][15 2][15 3][15 4][15 5][15 6][15 7][15 8][15 9][15 10][15 11][15 12][15 13][15 14][15 15][15 16][15 17][15 18][15 19][15 20][15 21][15 22][15 23][15 24][15 25][15 26][15 27][15 28][15 29][15 30][16 30][17 30][17 29][17 28][17 27][17 26][17 25][17 24][17 23][17 22][17 21][17 20][17 19][17 18][17 17][17 16][17 15][17 14][17 13][17 12][17 11][17 10][17 9][17 8][17 7][17 6][17 5][17 4][17 3][17 2][17 1][17 0][18 0][19 0][19 1][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27][19 28][19 29][19 30][20 30][21 30][21 29][21 28][21 27][21 26][21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][21 17][21 16][21 15][21 14][21 13][21 12][21 11][21 10][21 9][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0][22 0][23 0][23 1][23 2][23 3][23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][23 16][23 17][23 18][23 19][23 20][23 21][23 22][23 23][23 24][23 25][23 26][23 27][23 28][23 29][23 30][24 30][25 30][25 29][25 28][25 27][25 26][25 25][25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][26 1][26 0][27 0][28 0][29 0][29 1][29 2][29 3][29 4][29 5][29 6][29 7][29 8][29 9][29 10][29 11][29 12][29 13][29 14][29 15][29 16][29 17][29 18][29 19][29 20][29 21][29 22][29 23][29 24][29 25][29 26][29 27][29 28][29 29][29 30][28 30][27 30][27 29][27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][27 15][27 14][27 13][27 12][27 11][27 10][27 9][27 8][27 7][27 6][27 5][27 4][27 3][27 2]], [27 2], [1 20],2,-1,5252,"[0 1 2 3]"
dijkstra,4195,1092,45,[[1 20][1 19][1 18][2 18][3 18][4 18][5 18][6 18][7 18][8 18][8 17][8 16][8 15][8 14][9 14][10 14][11 14][12 14][13 14][14 14][15 14][15 13][15 12][15 11][15 10][16 10][17 10][18 10][19 10][20 10][21 10][22 10][22 9][22 8][22 7][22 6][22 5][22 4][22 3][22 2][23 2][24 2][25 2][26 2][27 2]], [27 2], [1 20],3,-1,379,"[0 1 2 3]"
bfs,3390,884,45,[[1 20][1 19][1 18][1 17][1 16][1 15][1 14][1 13][1 12][1 11][1 10][1 9][1 8][1 7][1 6][1 5][1 4][1 3][1 2][2 2][3 2][4 2][5 2][6 2][7 2][8 2][9 2][10 2][11 2][12 2][13 2][14 2][15 2][16 2][17 2][18 2][19 2][20 2][21 2][22 2][23 2][24 2][25 2][26 2][27 2]], [27 2], [1 20],3,-1,446,"[0 1 2 3]"
dfs,1836,940,469,[[1 20][1 19][1 18][1 17][1 16][1 15][1 14][1 13][1 12][1 11][1 10][1 9][1 8][1 7][1 6][1 5][1 4][1 3][1 2][1 1][1 0][2 0][3 0][3 1][3 2][3 3][3 4][3 5][3 6][3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][3 21][3 22][3 23][3 24][3 25][3 26][3 27][3 28][3 29][3 30][4 30][5 30][5 29][5 28][5 27][5 26][5 25][5 24][5 23][5 22][5 21][5 20][5 19][5 18][5 17][5 16][5 15][5 14][5 13][5 12][5 11][5 10][5 9][5 8][5 7][5 6][5 5][5 4][5 3][5 2][5 1][5 0][6 0][7 0][7 1][7 2][7 3][7 4][7 5][7 6][7 7][7 8][7 9][7 10][7 11][7 12][7 13][7 14][7 15][7 16][7 17][7 18][7 19][7 20][7 21][7 22][7 23][7 24][7 25][7 26][7 27][7 28][7 29][7 30][8 30][9 30][9 29][9 28][9 27][9 26][9 25][9 24][9 23][9 22][9 21][9 20][9 19][9 18][9 17][9 16][9 15][9 14][9 13][9 12][9 11][9 10][9 9][9 8][9 7][9 6][9 5][9 4][9 3][9 2][9 1][9 0][10 0][11 0][11 1][11 2][11 3][11 4][11 5][11 6][11 7][11 8][11 9][11 10][11 11][11 12][11 13][11 14][11 15][11 16][11 17][11 18][11 19][11 20][11 21][11 22][11 23][11 24][11 25][11 26][11 27][11 28][11 29][11 30][12 30][13 30][13 29][13 28][13 27][13 26][13 25][13 24][13 23][13 22][13 21][13 20][13 19][13 18][13 17][13 16][13 15][13 14][13 13][13 12][13 11][13 10][13 9][13 8][13 7][13 6][13 5][13 4][13 3][13 2][13 1][13 0][14 0][15 0][15 1][15 2][15 3][15 4][15 5][15 6][15 7][15 8][15 9][15 10][15 11][15 12][15 13][15 14][15 15][15 16][15 17][15 18][15 19][15 20][15 21][15 22][15 23][15 24][15 25][15 26][15 27][15 28][15 29][15 30][16 30][17 30][17 29][17 28][17 27][17 26][17 25][17 24][17 23][17 22][17 21][17 20][17 19][17 18][17 17][17 16][17 15][17 14][17 13][17 12][17 11][17 10][17 9][17 8][17 7][17 6][17 5][17 4][17 3][17 2][17 1][17 0][18 0][19 0][19 1][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27][19 28][19 29][19 30][20 30][21 30][21 29][21 28][21 27][21 26][21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][21 17][21 16][21 15][21 14][21 13][21 12][21 11][21 10][21 9][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0][22 0][23 0][23 1][23 2][23 3][23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][23 16][23 17][23 18][23 19][23 20][23 21][23 22][23 23][23 24][23 25][23 26][23 27][23 28][23 29][23 30][24 30][25 30][25 29][25 28][25 27][25 26][25 25][25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][26 1][26 0][27 0][28 0][29 0][29 1][29 2][29 3][29 4][29 5][29 6][29 7][29 8][29 9][29 10][29 11][29 12][29 13][29 14][29 15][29 16][29 17][29 18][29 19][29 20][29 21][29 22][29 23][29 24][29 25][29 26][29 27][29 28][29 29][29 30][28 30][27 30][27 29][27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][27 15][27 14][27 13][27 12][27 11][27 10][27 9][27 8][27 7][27 6][27 5][27 4][27 3][27 2]], [27 2], [1 20],3,-1,4674,"[0 1 2 3]"
dijkstra,244,83,7,[[12 0][12 1][12 2][12 3][13 3][14 3][15 3]], [15 3], [12 0],0,-1,60,"[0 1 2 3]"
bfs,173,62,7,[[12 0][12 1][12 2][12 3][13 3][14 3][15 3]], [15 3], [12 0],0,-1,60,"[0 1 2 3]"
dfs,1931,650,127,[[12 0][11 0][11 1][11 2][11 3][11 4][11 5][11 6][11 7][11 8][11 9][11 10][11 11][11 12][11 13][11 14][11 15][11 16][11 17][11 18][11 19][11 20][11 21][11 22][11 23][11 24][11 25][11 26][11 27][11 28][11 29][11 30][12 30][13 30][13 29][13 28][13 27][13 26][13 25][13 24][13 23][13 22][13 21][13 20][13 19][13 18][13 17][13 16][13 15][13 14][13 13][13 12][13 11][13 10][13 9][13 8][13 7][13 6][13 5][13 4][13 3][13 2][14 2][14 1][15 1][15 0][16 0][17 0][17 1][17 2][17 3][17 4][17 5][17 6][17 7][17 8][17 9][17 10][17 11][17 12][17 13][17 14][17 15][17 16][17 17][17 18][17 19][17 20][17 21][17 22][17 23][17 24][17 25][17 26][17 27][17 28][17 29][17 30][16 30][15 30][15 29][15 28][15 27][15 26][15 25][15 24][15 23][15 22][15 21][15 20][15 19][15 18][15 17][15 16][15 15][15 14][15 13][15 12][15 11][15 10][15 9][15 8][15 7][15 6][15 5][15 4][15 3]], [15 3], [12 0],0,-1,1260,"[0 1 2 3]"
dijkstra,196,70,7,[[12 0][12 1][12 2][12 3][13 3][14 3][15 3]], [15 3], [12 0],1,-1,60,"[0 1 2 3]"
bfs,173,62,7,[[12 0][12 1][12 2][12 3][13 3][14 3][15 3]], [15 3], [12 0],1,-1,60,"[0 1 2 3]"
